prefecture,year,month,positive,death,population,gdo,gdp,mobility,credit_all,credit_service,pos,travel,eventticket,restaurant_info,joboffer,event_info,travel_info,movie_info
Osaka,2020,7,2223,4,8813000,95.801903,92.82217230194252,-15.75,-4,-7.5,3.7419355,-89,-97.40431649999999,-28.70511430185001,-27.741936,-58.54131155235664,-24.01557571587328,-54.0051395718182
Osaka,2020,8,4486,62,8813000,96.978874,93.16404617131121,-17.75,-6,-10,2.5,-84,-90.76292890000001,-41.29174982787581,-25.75,-69.82874377737234,-29.07011581202617,-43.68161476868371
Osaka,2020,9,2051,54,8813000,98.25235,95.13149290430691,-15,-7,-8.5,-6.5185184,-58,-84.58709020000001,-27.1680335060086,-28.925926,-55.42324416766948,-12.36307018319067,-16.19128924752755
Osaka,2020,10,2160,36,8813000,99.774246,97.62562771325339,-11.25,.5,-2,4.4193549,-6,-81.5427141,-19.41409124865186,-28.387096,-65.08968870145851,35.92348849396853,5.367004978866199
Osaka,2020,11,7517,78,8813000,99.411758,97.25039365014145,-12.75,-4,-8,1.25,37,-49.7479753,-29.48406469000379,-20.75,-26.27259530526836,23.16025633729249,4.296167813430938
Osaka,2020,12,9766,259,8813000,99.143585,96.42542805038917,-18.25,-7.5,-13.5,4.1935482,-64,-78.5567461,-50.58219056060617,-25.387096,-16.58564584308596,-2.624022085203756,-14.28412724118665
Osaka,2021,1,13721,347,8813000,,96.51680661232287,-26.5,-9,-16.5,6.25,-84,-59.3908767,-52.75967823599306,-3.75,-14.19568072993778,-38.97102105181389,-10.21944574734269
Osaka,2021,2,3365,191,8813000,,,-23.125,,,1.5,,,-48.71734141219925,-7,-51.33475985907176,-49.1036655409984,-7.149934218228819
Osaka,2021,3,2036,45,8813000,,,-17.375,,,-3,,,,,-38.8535206479242,-35.23510446348461,-2.31651289220909
Saga,2020,1,0,0,819000,101.43547,101.008609987751,,,,,,,,,,,
Saga,2020,2,0,0,819000,100.67154,100.7390002913834,-.5,,,,,,,,,,
Saga,2020,3,2,0,819000,98.38588,96.88120663876994,-4.75,,,,,,,,,,
Saga,2020,4,39,0,819000,96.724869,89.37346135774823,-18.125,,,,,,,,,,
Saga,2020,5,6,0,819000,93.909119,85.92526762600069,-18.5,,,,,,,,,,
Saga,2020,6,0,0,819000,99.085472,92.40649655113343,-11.25,,,,,,,,,,
Saga,2020,7,35,0,819000,99.306107,93.42880678055919,-11.25,,,,,,,,,,
Saga,2020,8,155,0,819000,101.17273,94.60577752823852,-9.625,,,,,,,,,,
Saga,2020,9,8,0,819000,101.58975,96.93810335070957,-5.5,,,,,,,,,,
Saga,2020,10,9,0,819000,102.87224,98.67821296423698,-1.5,,,,,,,,,,
Saga,2020,11,55,1,819000,102.00939,97.86264167566834,.25,,,,,,,,,,
Saga,2020,12,159,2,819000,100.97436,97.15665440615611,-6.75,,,,,,,,,,
Saga,2021,1,483,1,819000,,97.41010234175606,-18.75,,,,,,,,,,
Saga,2021,2,106,4,819000,,,-14.75,,,,,,,,,,
Saga,2021,3,105,3,819000,,,-10,,,,,,,,,,
Saitama,2020,1,0,0,7330000,101.5211,101.0803597503216,,-1.5,0,5.5,13,-69.6058932,.0774531079880841,10.583333,-8.741916402964705,4.548224803900849,4.06717072218969
Saitama,2020,2,1,0,7330000,100.56383,100.4742356886415,-.75,.5,-2,8.7777777,30,-63.81661,-3.607511001527251,11.074074,-8.540050926225137,1.852509272701113,-4.884672663223258
Saitama,2020,3,99,2,7330000,97.138374,96.35301125947579,-1.75,-8,-10.5,7.5,-53,-96.30636389999999,-15.68285794816721,6,-11.68932068661823,-12.4749636477008,-17.0087162659786
Saitama,2020,4,759,32,7330000,90.386124,87.73341917977719,-22.5,-18,-27,17.5,-95,-99.9819657,-58.10141394574789,-13.066667,-62.63427490840643,-46.79825331651135,-23.05322460320932
Saitama,2020,5,141,14,7330000,86.631126,84.22622456456942,-23.75,-12,-19.5,9,-95,-99.4270884,-46.52862078999464,-31.75,-78.58577036796314,-56.06902637197766,-18.99365988792843
Saitama,2020,6,129,17,7330000,93.388115,91.43628021219564,-12.875,-7,-11,5,-75,-99.95087100000001,-29.41762692984756,-31.25,-62.29739384587138,-33.85979038910114,-33.97070283856011
Saitama,2020,7,1181,9,7330000,94.054352,92.87722816717027,-14.5,-5.5,-9,4.2580647,-64,-100,-16.39860075522811,-28.290323,-55.80881818011839,-13.81812153862717,-48.46343743772333
Saitama,2020,8,1613,15,7330000,95.582588,93.73336826988819,-13.25,-6.5,-11,6.75,-18,-95.5390767,-22.79286878393407,-25.5,-68.17687187816541,-24.08711289727507,-35.99681348525914
Saitama,2020,9,726,13,7330000,97.707962,96.03822075380306,-11.75,-5,-6.5,-5.9259257,52,-67.98903110000001,-16.78420300041396,-27.185184,-59.12723986331157,-8.857170009088485,-4.55368990143786
Saitama,2020,10,1203,5,7330000,99.128487,98.22944672784877,-9.5,-2,-4,7.6129031,128,-95.15197120000001,-8.871085867959918,-22.516129,-67.5777781107188,43.6844295695271,11.63795465433008
Saitama,2020,11,2570,34,7330000,99.551292,97.43515535905574,-8.75,-4,-7.5,2.75,151,-81.43591549999999,-21.67140005432256,-15.5,-32.02412313233698,28.19542915416667,6.08431993723479
Saitama,2020,12,5869,67,7330000,98.262787,96.24621616264132,-12.5,-7.5,-12,4.032258,57,-80.16294980000001,-31.55420408496936,-18.451612,-17.84179106711203,.8003614633584357,-15.18581529534267
Saitama,2021,1,10891,144,7330000,,96.42701588338743,-21.25,-10.5,-17.5,6.5,-50,-89.0181497,-39.52114244927229,-6.75,-14.76712790732512,-35.24286604179805,-14.97579323639475
Saitama,2021,2,4160,213,7330000,,,-18,,,-2.5,,,-37.1946275239258,-10.5,-49.59806880547306,-46.43812598755617,-8.752406776475766
Saitama,2021,3,2319,124,7330000,,,-14.75,,,-5,,,,,-36.5861237610501,-31.3222900605625,-5.576435890649221
Shiga,2020,1,0,0,1412000,102.31883,101.6589433092065,,,,,,,,,,,
Shiga,2020,2,0,0,1412000,100.23231,101.5704162377331,-1.25,,,,,,,,,,
Shiga,2020,3,7,0,1412000,96.99836,97.11435937604624,-1.25,,,,,,,,,,
Shiga,2020,4,88,1,1412000,89.919884,88.81117815629837,-16,,,,,,,,,,
Shiga,2020,5,5,0,1412000,86.675232,84.1143386949369,-20.75,,,,,,,,,,
Shiga,2020,6,1,0,1412000,92.652206,90.09411164814721,-7.375,,,,,,,,,,
Shiga,2020,7,70,0,1412000,92.915344,92.33103341264345,-9.25,,,,,,,,,,
Shiga,2020,8,279,4,1412000,94.675926,93.10040666443636,-3.625,,,,,,,,,,
Shiga,2020,9,52,3,1412000,96.302284,95.71591828264887,-3.25,,,,,,,,,,
Shiga,2020,10,50,1,1412000,97.846413,98.12692603056362,0,,,,,,,,,,
Shiga,2020,11,230,0,1412000,97.99379,97.92977146386691,1.75,,,,,,,,,,
Shiga,2020,12,393,2,1412000,97.085991,96.51648506230018,-10.75,,,,,,,,,,
Shiga,2021,1,948,19,1412000,,98.17480935438105,-19.25,,,,,,,,,,
Shiga,2021,2,344,16,1412000,,,-13.875,,,,,,,,,,
Shiga,2021,3,226,5,1412000,,,-9.75,,,,,,,,,,
Shimane,2020,1,0,0,680000,101.63586,100.9999861517483,,,,,,,,,,,
Shimane,2020,2,0,0,680000,100.5581,101.2432739965183,2.25,,,,,,,,,,
Shimane,2020,3,0,0,680000,96.304794,96.8918656784696,1.25,,,,,,,,,,
Shimane,2020,4,23,0,680000,91.832886,89.96440089529507,-14.125,,,,,,,,,,
Shimane,2020,5,1,0,680000,89.323936,86.48822484308128,-14.25,,,,,,,,,,
Shimane,2020,6,0,0,680000,94.03241,93.07700996700758,-4.125,,,,,,,,,,
Shimane,2020,7,5,0,680000,94.777794,93.45690812074831,-3,,,,,,,,,,
Shimane,2020,8,108,0,680000,96.713409,94.76857543569166,5.375,,,,,,,,,,
Shimane,2020,9,3,0,680000,97.842987,96.90271996780164,4.5,,,,,,,,,,
Shimane,2020,10,1,0,680000,99.225601,98.47492671480173,10.5,,,,,,,,,,
Shimane,2020,11,6,0,680000,98.663681,98.23082692791091,12,,,,,,,,,,
Shimane,2020,12,60,0,680000,98.701958,97.25109212502413,-3.5,,,,,,,,,,
Shimane,2021,1,61,0,680000,,97.78361644387087,-17,,,,,,,,,,
Shimane,2021,2,16,0,680000,,,-9.125,,,,,,,,,,
Shimane,2021,3,1,0,680000,,,-2.625,,,,,,,,,,
Shizuoka,2020,1,0,0,3659000,100.15824,101.5584884972489,,,,,,,,,,,
Shizuoka,2020,2,1,0,3659000,98.589485,100.5245484535443,3,,,,,,,,,,
Shizuoka,2020,3,9,0,3659000,95.657196,95.87830284219172,-3.25,,,,,,,,,,
Shizuoka,2020,4,61,1,3659000,88.962448,86.16981414026121,-20,,,,,,,,,,
Shizuoka,2020,5,4,0,3659000,84.008492,81.56404654780998,-22.75,,,,,,,,,,
Shizuoka,2020,6,6,0,3659000,90.134514,88.54206709993558,-12,,,,,,,,,,
Shizuoka,2020,7,192,0,3659000,92.595757,91.29969957545441,-15,,,,,,,,,,
Shizuoka,2020,8,207,0,3659000,93.626167,92.15710596604681,-9,,,,,,,,,,
Shizuoka,2020,9,61,1,3659000,95.051529,95.0910848833749,-9.75,,,,,,,,,,
Shizuoka,2020,10,115,0,3659000,97.21701,97.62507344722542,-6.25,,,,,,,,,,
Shizuoka,2020,11,1012,9,3659000,96.729225,96.99950296568191,-6.25,,,,,,,,,,
Shizuoka,2020,12,1013,30,3659000,95.961128,95.65807252126704,-11,,,,,,,,,,
Shizuoka,2021,1,1909,35,3659000,,96.29410106564866,-20,,,,,,,,,,
Shizuoka,2021,2,551,17,3659000,,,-16.625,,,,,,,,,,
Shizuoka,2021,3,353,17,3659000,,,-14.125,,,,,,,,,,
Tochigi,2020,1,0,0,1946000,101.40769,101.7414217536977,,,,,,,,,,,
Tochigi,2020,2,1,0,1946000,99.846062,100.8094852987229,-1,,,,,,,,,,
Tochigi,2020,3,13,0,1946000,96.996529,96.24607790279504,-2.25,,,,,,,,,,
Tochigi,2020,4,40,0,1946000,88.794792,86.79793986465694,-19.375,,,,,,,,,,
Tochigi,2020,5,11,0,1946000,83.714981,82.03306861845263,-18.5,,,,,,,,,,
Tochigi,2020,6,14,0,1946000,91.346161,88.89735956347245,-8.375,,,,,,,,,,
Tochigi,2020,7,116,0,1946000,91.975983,91.65651884390441,-9.75,,,,,,,,,,
Tochigi,2020,8,108,1,1946000,93.861206,92.51332763906883,-5,,,,,,,,,,
Tochigi,2020,9,127,0,1946000,95.898689,95.44702943918051,-6.25,,,,,,,,,,
Tochigi,2020,10,59,0,1946000,98.105324,98.08023098470116,-.5,,,,,,,,,,
Tochigi,2020,11,149,1,1946000,98.580162,97.53036030549616,1,,,,,,,,,,
Tochigi,2020,12,840,4,1946000,97.303886,96.0423884153811,-9,,,,,,,,,,
Tochigi,2021,1,2293,40,1946000,,96.91793197509831,-21,,,,,,,,,,
Tochigi,2021,2,322,20,1946000,,,-16,,,,,,,,,,
Tochigi,2021,3,329,4,1946000,,,-11.75,,,,,,,,,,
Tokushima,2020,1,0,0,736000,101.66895,101.0817615906467,,,,,,,,,,,
Tokushima,2020,2,1,0,736000,101.21319,101.6292063157762,.25,,,,,,,,,,
Tokushima,2020,3,2,0,736000,98.391083,97.45653088700408,-2,,,,,,,,,,
Tokushima,2020,4,2,1,736000,94.760933,91.05493845850225,-12.625,,,,,,,,,,
Tokushima,2020,5,0,0,736000,93.326607,87.51265785253004,-17.25,,,,,,,,,,
Tokushima,2020,6,1,0,736000,100.18997,93.90940584721254,-9.5,,,,,,,,,,
Tokushima,2020,7,19,0,736000,100.09447,94.49698496209062,-7.25,,,,,,,,,,
Tokushima,2020,8,105,3,736000,101.33071,95.55456518032955,-4.5,,,,,,,,,,
Tokushima,2020,9,18,5,736000,102.58414,97.89640661038676,-2.625,,,,,,,,,,
Tokushima,2020,10,16,0,736000,103.73869,99.07375070374579,0,,,,,,,,,,
Tokushima,2020,11,17,0,736000,103.65877,98.70666265168985,.75,,,,,,,,,,
Tokushima,2020,12,17,0,736000,103.2538,97.93163636900316,-6,,,,,,,,,,
Tokushima,2021,1,187,5,736000,,98.57358440607108,-14.75,,,,,,,,,,
Tokushima,2021,2,67,2,736000,,,-12,,,,,,,,,,
Tokushima,2021,3,16,2,736000,,,-8.25,,,,,,,,,,
Tokyo,2020,1,3,0,13822000,100.8275,100.6677727833552,,-1,0,4.3333335,-11,-7.4089569,3.407142613047982,12.583333,-14.20360672254206,-1.312124816652787,-1.62217023525633
Tokyo,2020,2,34,1,13822000,99.075607,99.89241769005879,-3.25,-1,-.5,7.3703704,-27,-2.5291575,-6.999624501883193,12.333333,-11.76551900983503,-2.515754031377119,-8.109438899120692
Tokyo,2020,3,489,15,13822000,95.844955,98.09036122622233,-8.5,-7.5,-9.5,17.75,-84,-82.6989366,-27.0828119855506,9.25,-15.12328193640765,-14.36759581187216,-17.32702701092013
Tokyo,2020,4,3748,104,13822000,88.362099,91.03996141635858,-39.625,-17.5,-26.5,21.966667,-98,-99.7668614,-73.34067107128054,-10.933333,-59.10374404839134,-50.12121027425271,-28.33298830540372
Tokyo,2020,5,957,185,13822000,84.210999,87.08727922432719,-38.75,-16.5,-25,13,-98,-99.86327009999999,-67.00528676689603,-27.25,-77.96407929960931,-62.55905077151048,-32.57933536736859
Tokyo,2020,6,994,20,13822000,91.703262,93.78587756134036,-24.875,-8.5,-13,7,-93,-99.43267419999999,-46.91698071697713,-28.25,-61.54222329840282,-40.71047352919778,-44.23384450541822
Tokyo,2020,7,6464,7,13822000,92.380981,94.94727880107169,-25,-6.5,-9,9.1935482,-90,-91.3108945,-45.08445445873926,-24.67742,-54.64595419116981,-22.78397288311065,-53.67457746626006
Tokyo,2020,8,8125,31,13822000,93.555031,94.58539067113266,-25,-6.5,-11,10,-85,-88.76559090000001,-45.07127766225439,-29,-72.22016786595064,-32.16982020917114,-42.49251431472781
Tokyo,2020,9,4918,45,13822000,94.938042,95.90647001681511,-21.5,-6.5,-8,1.1851852,-78,-46.1415115,-34.28325126097276,-30.777779,-61.72715890493363,-16.80608325507206,-13.78298725863583
Tokyo,2020,10,5350,47,13822000,96.968697,98.39710189717823,-18.75,1,-2,6.4516129,-17,-22.5327066,-23.47933095088184,-21.967741,-69.68690502789805,36.51564373322124,.4895810283466325
Tokyo,2020,11,9861,34,13822000,97.700516,98.50974655670204,-18.5,-4,-7.5,4,-5,-50.8938041,-36.52080694035438,-15.75,-31.85751648498973,27.8227066870618,-3.137459933669982
Tokyo,2020,12,19369,138,13822000,96.509171,97.7088085718284,-22,-7,-12.5,9.5806456,-45,-62.5963991,-49.18619227097357,-14.67742,-18.94694652689792,.2308426314048611,-19.2393409563495
Tokyo,2021,1,40367,259,13822000,,98.02052250228692,-34,-10,-18,10.75,-83,-53.8348646,-56.13661490508657,-1.75,-26.59170467361918,-41.13384223400664,-24.74281886184755
Tokyo,2021,2,10997,490,13822000,,,-29.75,,,1,,,-53.00014014902055,-10.25,-56.90083794699152,-50.75369706563323,-19.65095657666557
Tokyo,2021,3,5841,260,13822000,,,-27.25,,,-3,,,,,-46.08058049726541,-36.8335122584387,-14.5156886089262
Tottori,2020,1,0,0,560000,101.4959,100.9956354986323,,,,,,,,,,,
Tottori,2020,2,0,0,560000,100.0013,100.7937763809894,2.5,,,,,,,,,,
Tottori,2020,3,0,0,560000,96.549286,96.51704317970869,0,,,,,,,,,,
Tottori,2020,4,3,0,560000,92.559052,89.16279365835499,-12,,,,,,,,,,
Tottori,2020,5,0,0,560000,89.154243,86.37978229988069,-12.25,,,,,,,,,,
Tottori,2020,6,0,0,560000,95.709198,93.33970204778602,-4,,,,,,,,,,
Tottori,2020,7,12,0,560000,95.016762,93.81288519684871,-2,,,,,,,,,,
Tottori,2020,8,7,0,560000,96.435349,94.56645573215803,1.5,,,,,,,,,,
Tottori,2020,9,13,0,560000,98.196869,96.83681842894946,-.375,,,,,,,,,,
Tottori,2020,10,3,0,560000,98.883858,98.35707885297612,4.5,,,,,,,,,,
Tottori,2020,11,20,0,560000,98.638054,97.80801045568749,4.75,,,,,,,,,,
Tottori,2020,12,61,0,560000,98.240677,96.75467797126474,-8,,,,,,,,,,
Tottori,2021,1,80,2,560000,,96.70356043333926,-20.25,,,,,,,,,,
Tottori,2021,2,11,0,560000,,,-14.875,,,,,,,,,,
Tottori,2021,3,0,0,560000,,,-8.25,,,,,,,,,,
Toyama,2020,1,0,0,1050000,101.81612,101.3009942198135,,,,,,,,,,,
Toyama,2020,2,0,0,1050000,100.47974,101.3820694957807,.5,,,,,,,,,,
Toyama,2020,3,2,0,1050000,94.471367,96.31846114755069,-4.25,,,,,,,,,,
Toyama,2020,4,198,9,1050000,90.581032,89.08429682944657,-16.875,,,,,,,,,,
Toyama,2020,5,27,13,1050000,86.523811,84.5396901864833,-16.25,,,,,,,,,,
Toyama,2020,6,0,0,1050000,92.380898,91.11813905993999,-4.125,,,,,,,,,,
Toyama,2020,7,11,0,1050000,93.201294,92.19611773157445,-5.5,,,,,,,,,,
Toyama,2020,8,150,3,1050000,94.796814,93.13187076608835,1.5,,,,,,,,,,
Toyama,2020,9,31,1,1050000,96.359085,95.59798907106962,2.5,,,,,,,,,,
Toyama,2020,10,4,0,1050000,98.087883,97.6951086955122,6.5,,,,,,,,,,
Toyama,2020,11,36,0,1050000,97.584251,97.59397841444873,4.625,,,,,,,,,,
Toyama,2020,12,100,0,1050000,97.153847,96.56250485665839,-8.75,,,,,,,,,,
Toyama,2021,1,313,1,1050000,,97.14593601065131,-23.75,,,,,,,,,,
Toyama,2021,2,33,1,1050000,,,-15.625,,,,,,,,,,
Toyama,2021,3,16,0,1050000,,,-6.625,,,,,,,,,,
Wakayama,2020,1,0,0,935000,100.96989,100.9488510140871,,,,,,,,,,,
Wakayama,2020,2,13,1,935000,99.078712,100.7695104198001,-2,,,,,,,,,,
Wakayama,2020,3,5,0,935000,95.897041,96.62116148575012,-1.25,,,,,,,,,,
Wakayama,2020,4,44,1,935000,89.146988,89.86814942484884,-15.125,,,,,,,,,,
Wakayama,2020,5,1,1,935000,86.171974,86.36722771101763,-17.25,,,,,,,,,,
Wakayama,2020,6,1,0,935000,93.386063,92.69972140957924,-6,,,,,,,,,,
Wakayama,2020,7,86,0,935000,93.139442,92.98097459098376,-6.75,,,,,,,,,,
Wakayama,2020,8,80,1,935000,94.341682,93.8827052558662,3.75,,,,,,,,,,
Wakayama,2020,9,12,0,935000,95.960892,95.87523068326162,-2.75,,,,,,,,,,
Wakayama,2020,10,33,0,935000,97.018845,97.83396233599706,.75,,,,,,,,,,
Wakayama,2020,11,177,2,935000,96.834854,97.32103497739853,.625,,,,,,,,,,
Wakayama,2020,12,164,1,935000,97.094002,96.56694199328889,-8,,,,,,,,,,
Wakayama,2021,1,447,7,935000,,96.43230203592933,-17.25,,,,,,,,,,
Wakayama,2021,2,100,4,935000,,,-13.125,,,,,,,,,,
Wakayama,2021,3,39,0,935000,,,-8.375,,,,,,,,,,
Yamagata,2020,1,0,0,1090000,102.40668,101.4064334809494,,,,,,,,,,,
Yamagata,2020,2,0,0,1090000,100.7765,101.3062847697418,.25,,,,,,,,,,
Yamagata,2020,3,1,0,1090000,97.247162,96.67029690212198,-4.5,,,,,,,,,,
Yamagata,2020,4,67,0,1090000,94.19323,89.90055475413514,-14,,,,,,,,,,
Yamagata,2020,5,1,0,1090000,91.204987,86.20384561907672,-7.25,,,,,,,,,,
Yamagata,2020,6,0,0,1090000,94.880951,92.60862863326288,2.75,,,,,,,,,,
Yamagata,2020,7,7,1,1090000,94.909271,93.40256219850063,.5,,,,,,,,,,
Yamagata,2020,8,2,0,1090000,96.296013,94.13367797465764,6.5,,,,,,,,,,
Yamagata,2020,9,0,0,1090000,96.972351,96.60334183186355,9.625,,,,,,,,,,
Yamagata,2020,10,8,0,1090000,98.204704,98.46647135062675,11.75,,,,,,,,,,
Yamagata,2020,11,49,0,1090000,98.384621,98.21840367167349,6.75,,,,,,,,,,
Yamagata,2020,12,252,6,1090000,98.177063,96.9680895548689,-9.75,,,,,,,,,,
Yamagata,2021,1,116,6,1090000,,97.86329702777117,-19.25,,,,,,,,,,
Yamagata,2021,2,40,2,1090000,,,-18.5,,,,,,,,,,
Yamagata,2021,3,103,1,1090000,,,-9.375,,,,,,,,,,
Yamaguchi,2020,1,0,0,1370000,101.33788,101.136412914665,,,,,,,,,,,
Yamaguchi,2020,2,0,0,1370000,99.957176,100.8742181702638,2.25,,,,,,,,,,
Yamaguchi,2020,3,6,0,1370000,95.709007,96.29198483407691,-2.25,,,,,,,,,,
Yamaguchi,2020,4,26,0,1370000,90.484695,87.94291289552604,-13.25,,,,,,,,,,
Yamaguchi,2020,5,5,0,1370000,87.483444,83.9309668080611,-16,,,,,,,,,,
Yamaguchi,2020,6,0,0,1370000,93.354622,90.68929795376681,-8.125,,,,,,,,,,
Yamaguchi,2020,7,16,0,1370000,93.595779,92.27383632327066,-8,,,,,,,,,,
Yamaguchi,2020,8,115,0,1370000,94.943283,93.56265408385021,-6,,,,,,,,,,
Yamaguchi,2020,9,33,2,1370000,96.861305,95.82061627462204,-6,,,,,,,,,,
Yamaguchi,2020,10,12,0,1370000,97.860001,97.97161554547252,-2.75,,,,,,,,,,
Yamaguchi,2020,11,173,0,1370000,97.183403,97.07910137500089,-4.25,,,,,,,,,,
Yamaguchi,2020,12,201,1,1370000,96.966644,96.53900662893692,-10,,,,,,,,,,
Yamaguchi,2021,1,648,18,1370000,,96.23161403610871,-19.75,,,,,,,,,,
Yamaguchi,2021,2,147,17,1370000,,,-15,,,,,,,,,,
Yamaguchi,2021,3,15,5,1370000,,,-10.75,,,,,,,,,,
Yamanashi,2020,1,0,0,817000,101.04686,101.9787767906726,,,,,,,,,,,
Yamanashi,2020,2,0,0,817000,99.647675,100.8777785907338,.25,,,,,,,,,,
Yamanashi,2020,3,6,0,817000,96.38884,96.02831054036264,-5.5,,,,,,,,,,
Yamanashi,2020,4,47,0,817000,90.686501,88.03651660132711,-23.375,,,,,,,,,,
Yamanashi,2020,5,11,1,817000,86.378937,83.94281820907855,-26.5,,,,,,,,,,
Yamanashi,2020,6,10,0,817000,93.466713,90.74060041715573,-14.75,,,,,,,,,,
Yamanashi,2020,7,23,0,817000,92.986443,92.0771515487104,-10.75,,,,,,,,,,
Yamanashi,2020,8,76,3,817000,94.369919,92.05622206884259,8.375,,,,,,,,,,
Yamanashi,2020,9,17,2,817000,96.275909,94.87751341617013,3.125,,,,,,,,,,
Yamanashi,2020,10,26,0,817000,98.640396,98.10696720935553,5.75,,,,,,,,,,
Yamanashi,2020,11,128,3,817000,99.2519,98.09345436169362,10.625,,,,,,,,,,
Yamanashi,2020,12,224,2,817000,97.779861,96.45689878846346,-9.25,,,,,,,,,,
Yamanashi,2021,1,333,3,817000,,97.88091951515348,-20.5,,,,,,,,,,
Yamanashi,2021,2,38,3,817000,,,-16.25,,,,,,,,,,
Yamanashi,2021,3,17,1,817000,,,-12.75,,,,,,,,,,
